domain,value_source,tag_0,tag_0_attr_0_name,tag_0_attr_0_value,tag_0_attr_1_name,tag_0_attr_1_value,tag_0_attr_2_name,tag_0_attr_2_value,tag_1,tag_1_attr_0_name,tag_1_attr_0_value,tag_1_attr_1_name,tag_1_attr_1_value,tag_1_attr_2_name,tag_1_attr_2_value,tag_2,tag_2_attr_0_name,tag_2_attr_0_value,tag_2_attr_1_name,tag_2_attr_1_value,tag_2_attr_2_name,tag_2_attr_2_value,value,is_target
friluftslageret.dk,attr,div,style,height,,,,,#text,class,colcolmd,,,,,#text,class,rownogutters,,,,,100,00,
friluftslageret.dk,attr,div,class,colcolmdccategoriescolumncolumn,,,,,#text,class,ccategoriesrow,,,,,#text,class,uheadermegamenuwrapper,,,,,6,00,
friluftslageret.dk,attr,ul,id,category,class,ccategorieslist,,,#text,class,colcolmdccategoriescolumncolumn,,,,,#text,class,ccategoriesrow,,,,,61.747.913,00,
friluftslageret.dk,attr,a,href,udstyrnavigationg,class,ccategorieslink,,,#text,class,ccategorieslistitemhaschildren,,,,,#text,id,category,class,ccategorieslist,,,5.293,00,
friluftslageret.dk,attr,ul,id,category,class,ccategoriessublist,,,#text,class,ccategorieslistitemhaschildren,,,,,#text,id,category,class,ccategorieslist,,,61.747.913,00,
friluftslageret.dk,attr,a,href,udstyrnavigationkompasserg,class,ccategoriessublink,,,#text,class,ccategoriessublistitem,,,,,#text,id,category,class,ccategoriessublist,,,5.309,00,
friluftslageret.dk,attr,a,href,udstyrnavigationkortlommerg,class,ccategoriessublink,,,#text,class,ccategoriessublistitem,,,,,#text,id,category,class,ccategoriessublist,,,5.310,00,
friluftslageret.dk,attr,a,href,udstyrnavigationkikkerterg,class,ccategoriessublink,,,#text,class,ccategoriessublistitem,,,,,#text,id,category,class,ccategoriessublist,,,5.311,00,
friluftslageret.dk,attr,ul,id,category,class,ccategorieslist,,,#text,class,colcolmdccategoriescolumncolumn,,,,,#text,class,ccategoriesrow,,,,,61.747.913,00,
friluftslageret.dk,attr,a,href,udstyrlyslygterg,class,ccategorieslink,,,#text,class,ccategorieslistitemhaschildren,,,,,#text,id,category,class,ccategorieslist,,,5.295,00,
friluftslageret.dk,attr,ul,id,category,class,ccategoriessublist,,,#text,class,ccategorieslistitemhaschildren,,,,,#text,id,category,class,ccategorieslist,,,61.747.913,00,
friluftslageret.dk,attr,a,href,udstyrlyslygterpandelamperg,class,ccategoriessublink,,,#text,class,ccategoriessublistitem,,,,,#text,id,category,class,ccategoriessublist,,,5.324,00,
friluftslageret.dk,attr,a,href,udstyrlyslygterlanternerg,class,ccategoriessublink,,,#text,class,ccategoriessublistitem,,,,,#text,id,category,class,ccategoriessublist,,,5.326,00,
friluftslageret.dk,attr,a,href,udstyrlyslygterreservedeleg,class,ccategoriessublink,,,#text,class,ccategoriessublistitem,,,,,#text,id,category,class,ccategoriessublist,,,5.328,00,
friluftslageret.dk,attr,a,href,udstyrlyslygtertilbehorg,class,ccategoriessublink,,,#text,class,ccategoriessublistitem,,,,,#text,id,category,class,ccategoriessublist,,,5.331,00,
friluftslageret.dk,attr,div,class,colcolmdccategoriescolumncolumn,,,,,#text,class,ccategoriesrow,,,,,#text,class,uheadermegamenuwrapper,,,,,6,00,
friluftslageret.dk,attr,ul,id,category,class,ccategorieslist,,,#text,class,colcolmdccategoriescolumncolumn,,,,,#text,class,ccategoriesrow,,,,,61.747.913,00,
friluftslageret.dk,attr,a,href,udstyrvaerktojkniveg,class,ccategorieslink,,,#text,class,ccategorieslistitemhaschildren,,,,,#text,id,category,class,ccategorieslist,,,5.296,00,
friluftslageret.dk,attr,ul,id,category,class,ccategoriessublist,,,#text,class,ccategorieslistitemhaschildren,,,,,#text,id,category,class,ccategorieslist,,,61.747.913,00,
friluftslageret.dk,attr,a,href,udstyrvaerktojknivemultivaerktojg,class,ccategoriessublink,,,#text,class,ccategoriessublistitem,,,,,#text,id,category,class,ccategoriessublist,,,5.332,00,
friluftslageret.dk,attr,a,href,udstyrvaerktojknivedolkeg,class,ccategoriessublink,,,#text,class,ccategoriessublistitem,,,,,#text,id,category,class,ccategoriessublist,,,5.333,00,
friluftslageret.dk,attr,a,href,udstyrvaerktojknivefoldekniveg,class,ccategoriessublink,,,#text,class,ccategoriessublistitem,,,,,#text,id,category,class,ccategoriessublist,,,5.334,00,
friluftslageret.dk,attr,a,href,udstyrvaerktojkniveoksersaveg,class,ccategoriessublink,,,#text,class,ccategoriessublistitem,,,,,#text,id,category,class,ccategoriessublist,,,5.335,00,
friluftslageret.dk,attr,a,href,udstyrvaerktojknivefeltspaderg,class,ccategoriessublink,,,#text,class,ccategoriessublistitem,,,,,#text,id,category,class,ccategoriessublist,,,6.691,00,
friluftslageret.dk,attr,a,href,udstyrvaerktojkniveslibestenknivplejeg,class,ccategoriessublink,,,#text,class,ccategoriessublistitem,,,,,#text,id,category,class,ccategoriessublist,,,6.702,00,
friluftslageret.dk,attr,a,href,udstyrvaerktojknivetilbehorg,class,ccategoriessublink,,,#text,class,ccategoriessublistitem,,,,,#text,id,category,class,ccategoriessublist,,,5.336,00,
friluftslageret.dk,attr,ul,id,category,class,ccategorieslist,,,#text,class,colcolmdccategoriescolumncolumn,,,,,#text,class,ccategoriesrow,,,,,61.747.913,00,
friluftslageret.dk,attr,a,href,udstyrvandrestaveg,class,ccategorieslink,,,#text,class,ccategorieslistitemhaschildren,,,,,#text,id,category,class,ccategorieslist,,,6.705,00,
friluftslageret.dk,attr,ul,id,category,class,ccategoriessublist,,,#text,class,ccategorieslistitemhaschildren,,,,,#text,id,category,class,ccategorieslist,,,61.747.913,00,
friluftslageret.dk,attr,a,href,udstyrvandrestavevandrestaveg,class,ccategoriessublink,,,#text,class,ccategoriessublistitem,,,,,#text,id,category,class,ccategoriessublist,,,6.706,00,
friluftslageret.dk,attr,a,href,udstyrvandrestavetilbehortilvandrestaveg,class,ccategoriessublink,,,#text,class,ccategoriessublistitem,,,,,#text,id,category,class,ccategoriessublist,,,6.707,00,
friluftslageret.dk,attr,div,class,colcolmdccategoriescolumncolumn,,,,,#text,class,ccategoriesrow,,,,,#text,class,uheadermegamenuwrapper,,,,,6,00,
friluftslageret.dk,attr,ul,id,category,class,ccategorieslist,,,#text,class,colcolmdccategoriescolumncolumn,,,,,#text,class,ccategoriesrow,,,,,61.747.913,00,
friluftslageret.dk,attr,a,href,udstyrrejsetilbehorg,class,ccategorieslink,,,#text,class,ccategorieslistitemhaschildren,,,,,#text,id,category,class,ccategorieslist,,,5.297,00,
friluftslageret.dk,attr,ul,id,category,class,ccategoriessublist,,,#text,class,ccategorieslistitemhaschildren,,,,,#text,id,category,class,ccategorieslist,,,61.747.913,00,
friluftslageret.dk,attr,a,href,udstyrrejsetilbehormyggenetantiinsektg,class,ccategoriessublink,,,#text,class,ccategoriessublistitem,,,,,#text,id,category,class,ccategoriessublist,,,5.337,00,
friluftslageret.dk,attr,a,href,udstyrrejsetilbehorforstehjaelpg,class,ccategoriessublink,,,#text,class,ccategoriessublistitem,,,,,#text,id,category,class,ccategoriessublist,,,5.338,00,
friluftslageret.dk,attr,a,href,udstyrrejsetilbehortoiletgrejg,class,ccategoriessublink,,,#text,class,ccategoriessublistitem,,,,,#text,id,category,class,ccategoriessublist,,,5.339,00,
friluftslageret.dk,attr,a,href,udstyrrejsetilbehorhaandklaederg,class,ccategoriessublink,,,#text,class,ccategoriessublistitem,,,,,#text,id,category,class,ccategoriessublist,,,6.644,00,
friluftslageret.dk,attr,a,href,udstyrrejsetilbehorvandrensningg,class,ccategoriessublink,,,#text,class,ccategoriessublistitem,,,,,#text,id,category,class,ccategoriessublist,,,5.340,00,
friluftslageret.dk,attr,a,href,udstyrrejsetilbehorparaplyerg,class,ccategoriessublink,,,#text,class,ccategoriessublistitem,,,,,#text,id,category,class,ccategoriessublist,,,5.342,00,
friluftslageret.dk,attr,a,href,udstyrrejsetilbehorhaandfodvarmereg,class,ccategoriessublink,,,#text,class,ccategoriessublistitem,,,,,#text,id,category,class,ccategoriessublist,,,5.343,00,
friluftslageret.dk,attr,a,href,udstyrrejsetilbehornogleudstyrskarabinerg,class,ccategoriessublink,,,#text,class,ccategoriessublistitem,,,,,#text,id,category,class,ccategoriessublist,,,6.708,00,
friluftslageret.dk,attr,div,class,colcolmdccategoriescolumncolumn,,,,,#text,class,ccategoriesrow,,,,,#text,class,uheadermegamenuwrapper,,,,,6,00,
friluftslageret.dk,attr,ul,id,category,class,ccategorieslist,,,#text,class,colcolmdccategoriescolumncolumn,,,,,#text,class,ccategoriesrow,,,,,61.747.913,00,
friluftslageret.dk,attr,a,href,udstyrbogerspilg,class,ccategorieslink,,,#text,class,ccategorieslistitemhaschildren,,,,,#text,id,category,class,ccategorieslist,,,5.298,00,
friluftslageret.dk,attr,ul,id,category,class,ccategoriessublist,,,#text,class,ccategorieslistitemhaschildren,,,,,#text,id,category,class,ccategorieslist,,,61.747.913,00,
friluftslageret.dk,attr,a,href,udstyrbogerspilhaandbogerg,class,ccategoriessublink,,,#text,class,ccategoriessublistitem,,,,,#text,id,category,class,ccategoriessublist,,,5.344,00,
friluftslageret.dk,attr,a,href,udstyrbogerspilkogebogerg,class,ccategoriessublink,,,#text,class,ccategoriessublistitem,,,,,#text,id,category,class,ccategoriessublist,,,6.704,00,
friluftslageret.dk,attr,a,href,udstyrbogerspilvandrebjergguidesg,class,ccategoriessublink,,,#text,class,ccategoriessublistitem,,,,,#text,id,category,class,ccategoriessublist,,,5.345,00,
friluftslageret.dk,attr,a,href,udstyrbogerspildagbogerg,class,ccategoriessublink,,,#text,class,ccategoriessublistitem,,,,,#text,id,category,class,ccategoriessublist,,,5.346,00,
friluftslageret.dk,attr,a,href,udstyrbogerspilbiografierg,class,ccategoriessublink,,,#text,class,ccategoriessublistitem,,,,,#text,id,category,class,ccategoriessublist,,,5.347,00,
friluftslageret.dk,attr,a,href,udstyrbogerspilspilg,class,ccategoriessublink,,,#text,class,ccategoriessublistitem,,,,,#text,id,category,class,ccategoriessublist,,,5.878,00,
friluftslageret.dk,attr,div,class,colcolmdccategoriescolumncolumn,,,,,#text,class,ccategoriesrow,,,,,#text,class,uheadermegamenuwrapper,,,,,6,00,
friluftslageret.dk,attr,ul,id,category,class,ccategorieslist,,,#text,class,colcolmdccategoriescolumncolumn,,,,,#text,class,ccategoriesrow,,,,,61.747.913,00,
friluftslageret.dk,attr,a,href,udstyrskisneskog,class,ccategorieslink,,,#text,class,ccategorieslistitemhaschildren,,,,,#text,id,category,class,ccategorieslist,,,5.299,00,
friluftslageret.dk,attr,ul,id,category,class,ccategoriessublist,,,#text,class,ccategorieslistitemhaschildren,,,,,#text,id,category,class,ccategorieslist,,,61.747.913,00,
friluftslageret.dk,attr,a,href,udstyrskisneskofjeldskig,class,ccategoriessublink,,,#text,class,ccategoriessublistitem,,,,,#text,id,category,class,ccategoriessublist,,,5.351,00,
friluftslageret.dk,attr,a,href,udstyrskisneskofjeldskibindingerg,class,ccategoriessublink,,,#text,class,ccategoriessublistitem,,,,,#text,id,category,class,ccategoriessublist,,,5.353,00,
friluftslageret.dk,attr,a,href,udstyrskisneskoskistovlerg,class,ccategoriessublink,,,#text,class,ccategoriessublistitem,,,,,#text,id,category,class,ccategoriessublist,,,5.355,00,
friluftslageret.dk,attr,a,href,udstyrskisneskosneskog,class,ccategoriessublink,,,#text,class,ccategoriessublistitem,,,,,#text,id,category,class,ccategoriessublist,,,5.356,00,
friluftslageret.dk,attr,a,href,udstyrskisneskotilbehorg,class,ccategoriessublink,,,#text,class,ccategoriessublistitem,,,,,#text,id,category,class,ccategoriessublist,,,5.357,00,
friluftslageret.dk,attr,ul,id,category,class,ccategorieslist,,,#text,class,colcolmdccategoriescolumncolumn,,,,,#text,class,ccategoriesrow,,,,,61.747.913,00,
friluftslageret.dk,attr,a,href,udstyrskitilbehorg,class,ccategorieslink,,,#text,class,ccategorieslistitemhaschildren,,,,,#text,id,category,class,ccategorieslist,,,5.300,00,
friluftslageret.dk,attr,ul,id,category,class,ccategoriessublist,,,#text,class,ccategorieslistitemhaschildren,,,,,#text,id,category,class,ccategorieslist,,,61.747.913,00,
friluftslageret.dk,attr,a,href,udstyrskitilbehorskistaveg,class,ccategoriessublink,,,#text,class,ccategoriessublistitem,,,,,#text,id,category,class,ccategoriessublist,,,5.358,00,
friluftslageret.dk,attr,a,href,udstyrskitilbehorlavinestaengerg,class,ccategoriessublink,,,#text,class,ccategoriessublistitem,,,,,#text,id,category,class,ccategoriessublist,,,5.361,00,
friluftslageret.dk,attr,a,href,udstyrskitilbehorsneskovlesaveg,class,ccategoriessublink,,,#text,class,ccategoriessublistitem,,,,,#text,id,category,class,ccategoriessublist,,,5.362,00,
friluftslageret.dk,attr,div,class,colcolmdccategoriescolumncolumn,,,,,#text,class,ccategoriesrow,,,,,#text,class,uheadermegamenuwrapper,,,,,6,00,
friluftslageret.dk,attr,ul,id,category,class,ccategorieslist,,,#text,class,colcolmdccategoriescolumncolumn,,,,,#text,class,ccategoriesrow,,,,,61.747.913,00,
friluftslageret.dk,attr,a,href,udstyrvedligeholdelseg,class,ccategorieslink,,,#text,class,ccategorieslistitemhaschildren,,,,,#text,id,category,class,ccategorieslist,,,5.301,00,
friluftslageret.dk,attr,ul,id,category,class,ccategoriessublist,,,#text,class,ccategorieslistitemhaschildren,,,,,#text,id,category,class,ccategorieslist,,,61.747.913,00,
friluftslageret.dk,attr,a,href,udstyrvedligeholdelsevaskimpraegneringbeklaedningg,class,ccategoriessublink,,,#text,class,ccategoriessublistitem,,,,,#text,id,category,class,ccategoriessublist,,,5.364,00,
friluftslageret.dk,attr,a,href,udstyrvedligeholdelsevaskimpraegneringfodtojg,class,ccategoriessublink,,,#text,class,ccategoriessublistitem,,,,,#text,id,category,class,ccategoriessublist,,,5.365,00,
friluftslageret.dk,attr,a,href,udstyrvedligeholdelsevaskimpraegneringudstyrg,class,ccategoriessublink,,,#text,class,ccategoriessublistitem,,,,,#text,id,category,class,ccategoriessublist,,,5.366,00,
friluftslageret.dk,attr,a,href,udstyrvedligeholdelsereparationvedligeholdelseg,class,ccategoriessublink,,,#text,class,ccategoriessublistitem,,,,,#text,id,category,class,ccategoriessublist,,,6.703,00,
friluftslageret.dk,text,li,class,navitemsbhasmegamenuuheadernavitem,data-event,hover,data-animation-in,slideinup,#text,class,sbmegamenuwuheadersubmenu,aria-labelledby,udstyr,,,#text,class,navitemsbhasmegamenuuheadernavitem,data-event,hover,data-animation-in,slideinup,4,00,
friluftslageret.dk,text,li,class,navitemsbhasmegamenuuheadernavitem,data-event,hover,data-animation-in,slideinup,#text,class,sbmegamenuwuheadersubmenu,aria-labelledby,udstyr,,,#text,class,navitemsbhasmegamenuuheadernavitem,data-event,hover,data-animation-in,slideinup,4,00,
friluftslageret.dk,text,li,class,navitemsbhasmegamenuuheadernavitem,data-event,hover,data-animation-in,slideinup,#text,class,sbmegamenuwuheadersubmenu,aria-labelledby,udstyr,,,#text,class,navitemsbhasmegamenuuheadernavitem,data-event,hover,data-animation-in,slideinup,4,00,
friluftslageret.dk,attr,div,class,sbmegamenuwuheadersubmenu,aria-labelledby,glamping,,,#text,class,navitemsbhasmegamenuuheadernavitem,data-event,hover,data-animation-in,slideinup,#text,class,sbmegamenuwuheadersubmenu,aria-labelledby,udstyr,,,100,00,
friluftslageret.dk,text,div,class,sbmegamenuwuheadersubmenu,aria-labelledby,glamping,,,#text,class,navitemsbhasmegamenuuheadernavitem,data-event,hover,data-animation-in,slideinup,#text,class,sbmegamenuwuheadersubmenu,aria-labelledby,udstyr,,,4,00,
friluftslageret.dk,text,div,class,sbmegamenuwuheadersubmenu,aria-labelledby,glamping,,,#text,class,navitemsbhasmegamenuuheadernavitem,data-event,hover,data-animation-in,slideinup,#text,class,sbmegamenuwuheadersubmenu,aria-labelledby,udstyr,,,4,00,
friluftslageret.dk,text,div,class,containerfluid,,,,,#text,class,sbmegamenuwuheadersubmenu,aria-labelledby,glamping,,,#text,class,navitemsbhasmegamenuuheadernavitem,data-event,hover,data-animation-in,slideinup,4,00,
friluftslageret.dk,text,div,class,,,,,,#text,class,containerfluid,,,,,#text,class,sbmegamenuwuheadersubmenu,aria-labelledby,glamping,,,4,00,
friluftslageret.dk,text,div,class,gridsection,,,,,#text,class,,,,,,#text,class,containerfluid,,,,,4,00,
friluftslageret.dk,text,div,class,,,,,,#text,,,,,,,#text,class,gridsection,,,,,4,00,
friluftslageret.dk,text,div,class,rownogutters,,,,,#text,class,,,,,,#text,,,,,,,4,00,
friluftslageret.dk,attr,div,class,colcolmd,,,,,#text,class,rownogutters,,,,,#text,class,,,,,,12,00,
friluftslageret.dk,text,div,class,colcolmd,,,,,#text,class,rownogutters,,,,,#text,class,,,,,,4,00,
friluftslageret.dk,attr,div,style,height,,,,,#text,class,colcolmd,,,,,#text,class,rownogutters,,,,,100,00,
friluftslageret.dk,text,div,style,height,,,,,#text,class,colcolmd,,,,,#text,class,rownogutters,,,,,4,00,
friluftslageret.dk,text,div,class,uheadermegamenuwrapper,,,,,#text,style,height,,,,,#text,class,colcolmd,,,,,4,00,
friluftslageret.dk,text,div,class,ccategoriesrow,,,,,#text,class,uheadermegamenuwrapper,,,,,#text,style,height,,,,,4,00,
friluftslageret.dk,attr,div,class,colcolmdccategoriescolumncolumn,,,,,#text,class,ccategoriesrow,,,,,#text,class,uheadermegamenuwrapper,,,,,6,00,
friluftslageret.dk,text,div,class,colcolmdccategoriescolumncolumn,,,,,#text,class,ccategoriesrow,,,,,#text,class,uheadermegamenuwrapper,,,,,4,00,
friluftslageret.dk,attr,ul,id,category,class,ccategorieslist,,,#text,class,colcolmdccategoriescolumncolumn,,,,,#text,class,ccategoriesrow,,,,,23.965.368,00,
friluftslageret.dk,text,ul,id,category,class,ccategorieslist,,,#text,class,colcolmdccategoriescolumncolumn,,,,,#text,class,ccategoriesrow,,,,,4,00,
friluftslageret.dk,text,ul,id,category,class,ccategorieslist,,,#text,class,colcolmdccategoriescolumncolumn,,,,,#text,class,ccategoriesrow,,,,,4,00,
friluftslageret.dk,text,li,class,ccategorieslistitemhaschildren,,,,,#text,id,category,class,ccategorieslist,,,#text,class,colcolmdccategoriescolumncolumn,,,,,4,00,
friluftslageret.dk,attr,a,href,glampingteltetarpsg,class,ccategorieslink,,,#text,class,ccategorieslistitemhaschildren,,,,,#text,id,category,class,ccategorieslist,,,5.851,00,
friluftslageret.dk,attr,ul,id,category,class,ccategoriessublist,,,#text,class,ccategorieslistitemhaschildren,,,,,#text,id,category,class,ccategorieslist,,,23.965.368,00,
friluftslageret.dk,text,ul,id,category,class,ccategoriessublist,,,#text,class,ccategorieslistitemhaschildren,,,,,#text,id,category,class,ccategorieslist,,,4,00,
friluftslageret.dk,text,ul,id,category,class,ccategoriessublist,,,#text,class,ccategorieslistitemhaschildren,,,,,#text,id,category,class,ccategorieslist,,,4,00,
friluftslageret.dk,text,li,class,ccategoriessublistitem,,,,,#text,id,category,class,ccategoriessublist,,,#text,class,ccategorieslistitemhaschildren,,,,,4,00,
friluftslageret.dk,attr,a,href,glampingteltetarpspersonerg,class,ccategoriessublink,,,#text,class,ccategoriessublistitem,,,,,#text,id,category,class,ccategoriessublist,,,4,00,
friluftslageret.dk,text,a,href,glampingteltetarpspersonerg,class,ccategoriessublink,,,#text,class,ccategoriessublistitem,,,,,#text,id,category,class,ccategoriessublist,,,4,00,
friluftslageret.dk,text,a,href,glampingteltetarpspersonerg,class,ccategoriessublink,,,#text,class,ccategoriessublistitem,,,,,#text,id,category,class,ccategoriessublist,,,4,00,
friluftslageret.dk,text,li,class,ccategoriessublistitem,,,,,#text,id,category,class,ccategoriessublist,,,#text,class,ccategorieslistitemhaschildren,,,,,8,00,
friluftslageret.dk,attr,a,href,glampingteltetarpspersonerg,class,ccategoriessublink,,,#text,class,ccategoriessublistitem,,,,,#text,id,category,class,ccategoriessublist,,,8,00,
friluftslageret.dk,text,a,href,glampingteltetarpspersonerg,class,ccategoriessublink,,,#text,class,ccategoriessublistitem,,,,,#text,id,category,class,ccategoriessublist,,,8,00,
